1234567890,,100
Plane 1,Plane 2,Plane 3,Plane 4,Plane 5,Plane 6,Plane 7,Plane 8,Plane 9,Plane 10,Plane 11,Plane 12,Plane 13,Plane 14,outlet,inlet
 2.93880737e+003, 1.55672095e+003, 5.55415100e+002, 2.47783585e+002, 5.07177551e+002, 8.51233276e+002, 1.17275146e+003, 1.35962329e+003, 1.36646655e+003, 1.25583618e+003, 1.02083820e+003, 7.32796387e+002, 4.34464172e+002, 1.43261276e+002, -1.07326917e-003, 2.69131250e+003
 3.21201880e+003, 1.30059790e+003, 3.70472717e+002, 5.06675034e+001, 1.14751068e+002, 3.27849152e+002, 6.36552307e+002, 9.26510864e+002, 1.09216003e+003, 1.09872729e+003, 9.71575500e+002, 7.36676392e+002, 4.50980560e+002, 1.50831268e+002, -1.10894209e-003, 4.34492822e+003
 1.70721558e+003, 6.09089355e+002, 1.94268448e+002, 2.24813347e+001, -5.73169708e+001, -3.69057388e+001, 1.01160698e+002, 3.19384827e+002, 5.34566101e+002, 6.43453003e+002, 6.76927856e+002, 5.82789734e+002, 3.88943878e+002, 1.35759521e+002, -1.43635808e-003, 2.46157153e+003
 -5.27688904e+002, -1.65177597e+002, 4.78336029e+001, 5.15543594e+001, -9.34368439e+001, -2.23328064e+002, -2.90103210e+002, -2.52964752e+002, -1.23235886e+002, 3.67200851e+000, 1.48322296e+002, 2.14299240e+002, 1.80634216e+002, 6.88916626e+001, -2.11268128e-003, -6.72725708e+002
 -2.12603052e+003, -7.75413574e+002, -1.16062729e+002, 1.23085604e+001, -1.28669647e+002, -3.19977875e+002, -5.19531250e+002, -6.57207092e+002, -6.82859680e+002, -6.26759155e+002, -4.80896698e+002, -3.11751007e+002, -1.66122955e+002, -5.26116257e+001, -2.85222381e-003, -2.73708740e+003
 -2.26370850e+003, -9.92676270e+002, -3.15255615e+002, -1.65034286e+002, -2.61495728e+002, -4.31547607e+002, -6.54224426e+002, -8.78400024e+002, -1.03326404e+003, -1.07639246e+003, -1.00805304e+003, -8.17013123e+002, -5.31614929e+002, -1.86562988e+002, -2.69230199e-003, -2.79988843e+003
 -1.19217188e+003, -7.91847351e+002, -5.28290710e+002, -4.71875946e+002, -5.23835083e+002, -6.28438110e+002, -7.87737122e+002, -9.85894043e+002, -1.17311060e+003, -1.26898926e+003, -1.26901672e+003, -1.09811182e+003, -7.50550842e+002, -2.67509216e+002, -2.28779949e-003, -1.31403723e+003
 1.22122017e+002, -4.37899475e+002, -7.14556458e+002, -8.23086304e+002, -8.64858276e+002, -9.05434021e+002, -9.67468994e+002, -1.05806360e+003, -1.15920642e+003, -1.21778333e+003, -1.20508276e+003, -1.04648389e+003, -7.18697693e+002, -2.55869049e+002, -2.24715611e-003, 3.77265900e+002
 6.99447144e+002, -3.17145050e+002, -8.89890015e+002, -1.12041968e+003, -1.18643127e+003, -1.19189392e+003, -1.16293103e+003, -1.11523877e+003, -1.05542542e+003, -9.99575195e+002, -8.88852112e+002, -7.15548462e+002, -4.68250946e+002, -1.62133041e+002, -2.41544144e-003, 1.10408118e+003
 1.64800644e+002, -6.16589722e+002, -1.09099231e+003, -1.31657068e+003, -1.39664941e+003, -1.38497253e+003, -1.28802490e+003, -1.11720825e+003, -8.95565552e+002, -7.11598755e+002, -4.81548218e+002, -2.87822693e+002, -1.43300919e+002, -4.13675766e+001, -2.95267371e-003, 4.78848236e+002
 -1.10922632e+003, -1.24398560e+003, -1.33216577e+003, -1.42715271e+003, -1.45704089e+003, -1.40763440e+003, -1.25897656e+003, -1.01123541e+003, -6.95216492e+002, -4.40553253e+002, -1.51661819e+002, 3.46299934e+001, 9.32047195e+001, 4.40492172e+001, -3.19869258e-003, -1.04809644e+003
 -2.36680127e+003, -1.87045007e+003, -1.56927490e+003, -1.51272083e+003, -1.40151331e+003, -1.26203662e+003, -1.06119104e+003, -7.92891968e+002, -4.83246826e+002, -2.48996613e+002, -2.46083155e-001, 1.38743561e+002, 1.51418518e+002, 6.25019188e+001, -3.00884596e-003, -2.55428418e+003
 3.15267896e+003, -9.13787964e+002, -1.46278662e+003, -1.55616956e+003, -1.28929382e+003, -1.03023047e+003, -7.76219849e+002, -5.31845337e+002, -3.08986633e+002, -1.64962906e+002, -2.74944000e+001, 4.37358093e+001, 5.37323570e+001, 2.26041946e+001, -2.88415723e-003, 1.28366016e+004
 7.81465869e+003, 1.82645349e+003, -7.19485962e+002, -1.33320483e+003, -1.09260327e+003, -7.97621582e+002, -5.33452759e+002, -3.41119049e+002, -2.26906296e+002, -1.83585114e+002, -1.58140076e+002, -1.38798904e+002, -1.00768372e+002, -3.78836098e+001, -2.89805047e-003, 9.92157324e+003
 4.75106299e+003, 2.89890991e+003, 6.86139984e+001, -5.86795776e+002, -6.51918884e+002, -5.35076050e+002, -3.83633575e+002, -2.81287994e+002, -2.53159500e+002, -2.68815277e+002, -2.95537140e+002, -2.85665253e+002, -2.11439590e+002, -7.87341843e+001, -2.96027749e-003, 4.93605908e+003
 -1.70371729e+003, 7.04567261e+002, 5.14946716e+002, 5.53615845e+002, 1.31711090e+002, -1.09542664e+002, -2.24970795e+002, -2.80658905e+002, -3.27301270e+002, -3.58614197e+002, -3.73376526e+002, -3.33839478e+002, -2.33356796e+002, -8.38903580e+001, -3.65942973e-003, -1.71701526e+003
 -6.40376221e+003, -1.79398547e+003, 9.00153992e+002, 1.56929846e+003, 1.07546118e+003, 5.45557068e+002, 1.14301460e+002, -1.67522934e+002, -3.16998199e+002, -3.63576233e+002, -3.51440613e+002, -2.84486908e+002, -1.82446396e+002, -6.21663437e+001, -4.15257458e-003, -7.64702197e+003
 -7.24500684e+003, -1.90696326e+003, 1.29434180e+003, 1.99929236e+003, 1.77493628e+003, 1.27046008e+003, 6.97022095e+002, 2.28986145e+002, -5.99764938e+001, -1.69602692e+002, -1.97767303e+002, -1.57991989e+002, -9.47916031e+001, -3.05426998e+001, -4.90323221e-003, -1.01203965e+004
 -4.35020361e+003, -2.46527878e+002, 1.45331787e+003, 1.83471130e+003, 1.95262646e+003, 1.76546729e+003, 1.36002405e+003, 8.90236328e+002, 4.99183838e+002, 2.87019409e+002, 1.31490295e+002, 5.72994576e+001, 2.56499538e+001, 7.67836714e+000, -5.20530995e-003, -7.72128418e+003
 4.98626442e+001, 1.38199158e+003, 1.38311218e+003, 1.36738477e+003, 1.67458179e+003, 1.84678418e+003, 1.81160474e+003, 1.57826355e+003, 1.23392285e+003, 9.54874207e+002, 6.40511597e+002, 3.93925873e+002, 2.09270737e+002, 6.50405045e+001, -4.72318335e-003, -2.15965283e+003
 2.97505933e+003, 2.04020679e+003, 1.19172791e+003, 9.22345825e+002, 1.23339856e+003, 1.59475903e+003, 1.88552026e+003, 1.98595105e+003, 1.85630859e+003, 1.62498389e+003, 1.24314111e+003, 8.45015930e+002, 4.79850464e+002, 1.54892975e+002, -3.33860097e-003, 2.19613623e+003
 3.79890381e+003, 1.85230823e+003, 9.45092224e+002, 6.54422485e+002, 8.86580078e+002, 1.23720972e+003, 1.64397241e+003, 1.97326270e+003, 2.10076245e+003, 2.02349609e+003, 1.73109155e+003, 1.29332593e+003, 7.88658081e+002, 2.64298676e+002, -1.54838688e-003, 5.11451660e+003
 2.79068433e+003, 1.28638721e+003, 7.41699646e+002, 5.68961548e+002, 7.21218689e+002, 9.53558777e+002, 1.27613660e+003, 1.62811267e+003, 1.89642078e+003, 1.97562170e+003, 1.86725085e+003, 1.52261633e+003, 9.91188599e+002, 3.43831757e+002, -1.69195715e-004, 3.82983057e+003
 6.41725159e+002, 5.99197021e+002, 6.00926392e+002, 5.90342102e+002, 6.84052124e+002, 7.85976868e+002, 9.33449158e+002, 1.14211597e+003, 1.37050586e+003, 1.50235583e+003, 1.53527405e+003, 1.34531360e+003, 9.23508118e+002, 3.28233978e+002, 6.37833960e-004, 6.26190674e+002
 -1.27807227e+003, -6.97390137e+001, 4.68673645e+002, 6.03327087e+002, 6.61079468e+002, 6.64732971e+002, 6.49103455e+002, 6.61840576e+002, 7.19701111e+002, 7.76723206e+002, 8.18298584e+002, 7.51357178e+002, 5.33823975e+002, 1.91246277e+002, 1.05357950e-003, -1.85528528e+003
 -1.83322278e+003, -4.25607361e+002, 3.13901764e+002, 5.16143799e+002, 5.50446960e+002, 4.96165314e+002, 3.74960480e+002, 2.21831345e+002, 8.36378860e+001, 5.61650753e+000, -4.33807564e+001, -5.27466469e+001, -4.27700462e+001, -1.99722958e+001, 1.24861137e-003, -2.41689648e+003
 -9.78776611e+002, -2.98392670e+002, 1.49945633e+002, 2.95444275e+002, 2.92013397e+002, 2.02230209e+002, 3.03389931e+001, -2.12088043e+002, -4.76285339e+002, -6.53702637e+002, -7.83552124e+002, -7.58817810e+002, -5.57703796e+002, -2.08320221e+002, 1.23706390e-003, -1.21578687e+003
 4.46882751e+002, 1.44804642e+002, 2.84301205e+001, -8.44442654e+000, -9.79026489e+001, -2.29879562e+002, -4.20677002e+002, -6.66297791e+002, -9.30199951e+002, -1.10545557e+003, -1.21407471e+003, -1.12585950e+003, -8.05069031e+002, -2.93400238e+002, 1.18989439e-003, 6.04934875e+002
 1.39551038e+003, 4.52863098e+002, -8.67459335e+001, -3.03998413e+002, -5.33809448e+002, -7.32444519e+002, -9.24166382e+002, -1.10440540e+003, -1.25031006e+003, -1.31594116e+003, -1.28778357e+003, -1.09973059e+003, -7.43293518e+002, -2.61777710e+002, 5.46004449e-004, 1.76812207e+003
 1.25691943e+003, 3.25040314e+002, -2.43210129e+002, -5.30728699e+002, -8.95524292e+002, -1.16404053e+003, -1.34174683e+003, -1.41846606e+003, -1.38852869e+003, -1.29488928e+003, -1.08663110e+003, -8.07999817e+002, -4.90427795e+002, -1.62083847e+002, -7.66896701e-004, 1.62265454e+003
 1.63011536e+002, -2.33031906e+002, -4.80050964e+002, -6.95579041e+002, -1.09895764e+003, -1.38325403e+003, -1.52130493e+003, -1.49182715e+003, -1.30919226e+003, -1.09224927e+003, -7.65747681e+002, -4.60009247e+002, -2.23724426e+002, -6.42780075e+001, -1.79160561e-003, 3.28712616e+002
 -1.21809192e+003, -9.41425903e+002, -7.74395935e+002, -8.48839355e+002, -1.13146313e+003, -1.32403845e+003, -1.37865222e+003, -1.27064185e+003, -1.02577112e+003, -7.83237305e+002, -4.66133331e+002, -2.15699432e+002, -6.79232941e+001, -1.15059166e+001, -2.30514770e-003, -1.31836206e+003
 3.31273633e+003, -3.21231079e+002, -8.05793884e+002, -9.82181519e+002, -1.03254895e+003, -1.03333740e+003, -9.63500610e+002, -8.15476440e+002, -6.12075806e+002, -4.44828674e+002, -2.50567566e+002, -1.12895477e+002, -3.73684196e+001, -7.03387928e+000, -2.60964874e-003, 1.21245898e+004
 6.94421924e+003, 1.82982959e+003, -3.13957367e+002, -9.01545166e+002, -7.97993774e+002, -6.21526611e+002, -4.38724182e+002, -2.85901215e+002, -1.80636673e+002, -1.33438919e+002, -1.01502548e+002, -8.45636063e+001, -6.07291527e+001, -2.30478973e+001, -2.88139191e-003, 8.42449707e+003
 3.73442334e+003, 2.48262988e+003, 1.97410004e+002, -3.87068024e+002, -3.36635071e+002, -1.49006607e+002, 4.29062042e+001, 1.56931992e+002, 1.69086304e+002, 1.21916191e+002, 3.62237663e+001, -3.33615112e+001, -5.28257751e+001, -2.43690796e+001, -2.97387247e-003, 3.23674536e+003
 -2.22348047e+003, 3.07836304e+002, 3.84478699e+002, 4.47934235e+002, 3.77767548e+002, 3.98204071e+002, 4.49616211e+002, 4.64584961e+002, 4.07476410e+002, 3.21784698e+002, 1.95788742e+002, 9.01381989e+001, 2.71829414e+001, 4.38570356e+000, -2.88120890e-003, -2.88243604e+003
 -6.26159473e+003, -2.02420300e+003, 5.06307526e+002, 1.16554382e+003, 1.13384949e+003, 9.91617859e+002, 8.38090149e+002, 7.03686584e+002, 5.82066895e+002, 4.89066650e+002, 3.74636536e+002, 2.63089844e+002, 1.56386551e+002, 5.20996552e+001, -2.69447407e-003, -7.75788379e+003
 -6.64438232e+003, -2.13539819e+003, 6.74730591e+002, 1.38311255e+003, 1.57653125e+003, 1.46803345e+003, 1.22595032e+003, 9.79838867e+002, 7.87939453e+002, 6.74315796e+002, 5.55579529e+002, 4.30484772e+002, 2.78231812e+002, 9.69236679e+001, -2.30697915e-003, -9.14167773e+003
 -3.71401245e+003, -5.99813049e+002, 7.14484863e+002, 1.11046033e+003, 1.50736011e+003, 1.61315967e+003, 1.50097778e+003, 1.28375439e+003, 1.06059583e+003, 9.07155640e+002, 7.35717224e+002, 5.59657349e+002, 3.56954742e+002, 1.23081108e+002, -2.13355129e-003, -6.22905273e+003
 3.77500702e+002, 9.19065308e+002, 6.54685303e+002, 6.29818909e+002, 1.04518823e+003, 1.35519238e+003, 1.49695837e+003, 1.46472656e+003, 1.31029871e+003, 1.14238953e+003, 9.06089905e+002, 6.56920471e+002, 3.99526062e+002, 1.34129684e+002, -2.14034785e-003, -9.90399292e+002
 2.91450024e+003, 1.53205347e+003, 5.31529602e+002, 2.32342575e+002, 4.96402283e+002, 8.42518677e+002, 1.16472119e+003, 1.35264111e+003, 1.36013489e+003, 1.25032776e+003, 1.01644049e+003, 7.29366089e+002, 4.32643829e+002, 1.42678421e+002, -2.13675410e-003, 2.66490503e+003
 3.19393262e+003, 1.28370825e+003, 3.53969360e+002, 3.87936440e+001, 1.06435936e+002, 3.20464386e+002, 6.29411987e+002, 9.20306458e+002, 1.08657886e+003, 1.09394385e+003, 9.67676270e+002, 7.33515808e+002, 4.49232208e+002, 1.50287308e+002, -2.18125852e-003, 4.33007910e+003
 1.69677576e+003, 5.98800354e+002, 1.83155167e+002, 1.43780823e+001, -6.24592094e+001, -4.22521477e+001, 9.52277527e+001, 3.14105804e+002, 5.29883362e+002, 6.39707642e+002, 6.73951416e+002, 5.80365417e+002, 3.87649445e+002, 1.35382629e+002, -2.23066192e-003, 2.45158984e+003
 -5.31788330e+002, -1.70967987e+002, 4.06749039e+001, 4.76811028e+001, -9.47852936e+001, -2.25747528e+002, -2.93956390e+002, -2.56795380e+002, -1.26597885e+002, 1.13265145e+000, 1.46475647e+002, 2.12929703e+002, 1.80122879e+002, 6.88229904e+001, -2.45794142e-003, -6.76912415e+002
 -2.12672314e+003, -7.78032898e+002, -1.19645691e+002, 1.27911253e+001, -1.25703171e+002, -3.18577606e+002, -5.20097717e+002, -6.58587280e+002, -6.84271423e+002, -6.27736633e+002, -4.81469421e+002, -3.11981964e+002, -1.65807495e+002, -5.23516922e+001, -2.79132742e-003, -2.73713940e+003
 -2.26310938e+003, -9.92920898e+002, -3.15891724e+002, -1.60399078e+002, -2.54120804e+002, -4.25738037e+002, -6.50379272e+002, -8.76174133e+002, -1.03217480e+003, -1.07531860e+003, -1.00715295e+003, -8.16181396e+002, -5.30631165e+002, -1.86110825e+002, -2.43899180e-003, -2.79867847e+003
 -1.19059619e+003, -7.89154175e+002, -5.24973999e+002, -4.63860809e+002, -5.12244873e+002, -6.17874084e+002, -7.79103333e+002, -9.79133484e+002, -1.16868506e+003, -1.26520654e+003, -1.26632764e+003, -1.09619092e+003, -7.49162659e+002, -2.66896637e+002, -1.97528675e-003, -1.31174756e+003
 1.26551208e+002, -4.31446686e+002, -7.07271667e+002, -8.12101807e+002, -8.49587402e+002, -8.90618042e+002, -9.54502380e+002, -1.04692883e+003, -1.15045007e+003, -1.21043359e+003, -1.19997498e+003, -1.04319751e+003, -7.16713013e+002, -2.55190582e+002, -2.00047623e-003, 3.81449829e+002
 7.08425049e+002, -3.07335907e+002, -8.79714355e+002, -1.10607471e+003, -1.16790967e+003, -1.17372253e+003, -1.14630200e+003, -1.10019836e+003, -1.04252344e+003, -9.88437683e+002, -8.80709045e+002, -7.10294739e+002, -4.65402863e+002, -1.61104401e+002, -2.27835076e-003, 1.11163586e+003
 1.78410889e+002, -6.03564941e+002, -1.07857288e+003, -1.29876074e+003, -1.37510193e+003, -1.36405115e+003, -1.26854150e+003, -1.09905750e+003, -8.79320313e+002, -6.97074768e+002, -4.70303589e+002, -2.80076019e+002, -1.38851700e+002, -3.98751831e+001, -2.97674257e-003, 4.92655914e+002
 -1.09211121e+003, -1.22877124e+003, -1.31766650e+003, -1.40576074e+003, -1.43245166e+003, -1.38418555e+003, -1.23715540e+003, -9.90897034e+002, -6.76665100e+002, -4.23672668e+002, -1.37969925e+002, 4.47300987e+001, 9.95514755e+001, 4.61293106e+001, -3.24700261e-003, -1.03028638e+003
 -2.34937646e+003, -1.85465356e+003, -1.55387183e+003, -1.48963879e+003, -1.37506946e+003, -1.23732178e+003, -1.03848621e+003, -7.71971497e+002, -4.64134064e+002, -2.31468903e+002, 1.42766848e+001, 1.49958221e+002, 1.58915756e+002, 6.49628143e+001, -3.03878263e-003, -2.53613843e+003
 3.17033496e+003, -8.96039307e+002, -1.44490417e+003, -1.53136743e+003, -1.26108545e+003, -1.00389874e+003, -7.52137512e+002, -5.10202698e+002, -2.89612274e+002, -1.47354507e+002, -1.26998720e+001, 5.51972122e+001, 6.10122986e+001, 2.52930546e+001, -2.92780111e-003, 1.28542236e+004
 7.83311084e+003, 1.84610291e+003, -6.99540771e+002, -1.30641736e+003, -1.06305103e+003, -7.70139709e+002, -5.08317139e+002, -3.18911713e+002, -2.07534698e+002, -1.66317001e+002, -1.44161560e+002, -1.28369965e+002, -9.43497238e+001, -3.56350250e+001, -2.96678254e-003, 9.93907031e+003
 4.77154834e+003, 2.91599072e+003, 8.51587296e+001, -5.57712097e+002, -6.21723816e+002, -5.08107971e+002, -3.60186951e+002, -2.61102203e+002, -2.35684097e+002, -2.53441772e+002, -2.84053925e+002, -2.77761322e+002, -2.06720261e+002, -7.73823395e+001, -3.28595191e-003, 4.95439404e+003
 -1.68164038e+003, 7.20602295e+002, 5.29373291e+002, 5.81089844e+002, 1.61057587e+002, -8.27227325e+001, -2.01886734e+002, -2.61115509e+002, -3.11135925e+002, -3.44886353e+002, -3.63278290e+002, -3.27371948e+002, -2.29962952e+002, -8.26194077e+001, -3.76224029e-003, -1.69486768e+003
 -6.38331592e+003, -1.77660547e+003, 9.18383362e+002, 1.59679260e+003, 1.10277014e+003, 5.70654175e+002, 1.37100479e+002, -1.48474579e+002, -3.01747864e+002, -3.50912231e+002, -3.42328156e+002, -2.78537659e+002, -1.79137329e+002, -6.09925270e+001, -4.45128279e-003, -7.62516699e+003
 -7.22613477e+003, -1.88732349e+003, 1.31450537e+003, 2.02769983e+003, 1.80067383e+003, 1.29350513e+003, 7.18261658e+002, 2.46878326e+002, -4.53293381e+001, -1.57287292e+002, -1.88888275e+002, -1.51850998e+002, -9.10365601e+001, -2.92886181e+001, -5.18620573e-003, -1.01013428e+004
 -4.33123340e+003, -2.25661316e+002, 1.47435730e+003, 1.86335571e+003, 1.97762268e+003, 1.78697021e+003, 1.37917700e+003, 9.06884216e+002, 5.13163757e+002, 2.99232361e+002, 1.40653809e+002, 6.40013504e+001, 2.99190731e+001, 9.10793114e+000, -5.45251742e-003, -7.70322217e+003
 6.99305573e+001, 1.40355481e+003, 1.40540771e+003, 1.39537964e+003, 1.69884729e+003, 1.86760901e+003, 1.82958472e+003, 1.59348901e+003, 1.24705176e+003, 9.66799988e+002, 6.50198059e+002, 4.01160828e+002, 2.14045944e+002, 6.65438461e+001, -4.89047961e-003, -2.13921387e+003
 2.99910303e+003, 2.06416504e+003, 1.21680969e+003, 9.48641724e+002, 1.25643213e+003, 1.61495605e+003, 1.90315125e+003, 2.00053870e+003, 1.86901550e+003, 1.63669165e+003, 1.25269214e+003, 8.52227112e+002, 4.84241577e+002, 1.56484451e+002, -3.36932251e-003, 2.22153931e+003
 3.82642920e+003, 1.87761169e+003, 9.70235352e+002, 6.79576477e+002, 9.08207520e+002, 1.25657458e+003, 1.66151416e+003, 1.98785510e+003, 2.11338696e+003, 2.03485193e+003, 1.74004163e+003, 1.29981995e+003, 7.92473511e+002, 2.65666199e+002, -1.53491902e-003, 5.14676709e+003
 2.82015454e+003, 1.31321301e+003, 7.65741699e+002, 5.93002930e+002, 7.41888062e+002, 9.72267273e+002, 1.29333984e+003, 1.64280676e+003, 1.90901941e+003, 1.98653882e+003, 1.87533289e+003, 1.52815771e+003, 9.94431763e+002, 3.44971069e+002, -4.59901465e-004, 3.85731006e+003
 6.68540833e+002, 6.23825256e+002, 6.23024902e+002, 6.13296204e+002, 7.04186279e+002, 8.04150085e+002, 9.50245178e+002, 1.15638940e+003, 1.38276770e+003, 1.51275732e+003, 1.54265869e+003, 1.35020667e+003, 9.26284546e+002, 3.29325317e+002, -5.04843949e-004, 6.51942505e+002
 -1.25710193e+003, -4.98185120e+001, 4.87961243e+002, 6.24928101e+002, 6.80582886e+002, 6.82573059e+002, 6.65384888e+002, 6.75067688e+002, 7.31182251e+002, 7.86502625e+002, 8.25360901e+002, 7.56086243e+002, 5.36385254e+002, 1.92392517e+002, -1.68503064e-003, -1.83374207e+003
 -1.81847375e+003, -4.10914948e+002, 3.30161530e+002, 5.36797668e+002, 5.69314819e+002, 5.13416504e+002, 3.90942535e+002, 2.34758072e+002, 9.39050140e+001, 1.44039536e+001, -3.66718254e+001, -4.79137077e+001, -4.00866127e+001, -1.87185650e+001, -2.66166823e-003, -2.40115503e+003
 -9.68488831e+002, -2.85357300e+002, 1.64451080e+002, 3.14029572e+002, 3.09419678e+002, 2.18056778e+002, 4.44708557e+001, -1.99627869e+002, -4.65734589e+002, -6.44893372e+002, -7.77090576e+002, -7.54103088e+002, -5.54924744e+002, -2.07120270e+002, -2.73842108e-003, -1.20656763e+003
 4.55186157e+002, 1.56257233e+002, 4.09253578e+001, 7.75740767e+000, -8.26463928e+001, -2.16006149e+002, -4.08029663e+002, -6.54878479e+002, -9.19667480e+002, -1.09647278e+003, -1.20761316e+003, -1.12125488e+003, -8.02489258e+002, -2.92241211e+002, -2.08957912e-003, 6.10045349e+002
 1.40412866e+003, 4.63185944e+002, -7.66449432e+001, -2.91014893e+002, -5.21139221e+002, -7.20571472e+002, -9.12848694e+002, -1.09420483e+003, -1.24071619e+003, -1.30751843e+003, -1.28162134e+003, -1.09531531e+003, -7.40726196e+002, -2.60717438e+002, -1.49575633e-003, 1.77801965e+003
 1.26737891e+003, 3.33967926e+002, -2.35315247e+002, -5.21361511e+002, -8.85802063e+002, -1.15435815e+003, -1.33221497e+003, -1.40983301e+003, -1.38023853e+003, -1.28774402e+003, -1.08103345e+003, -8.03693054e+002, -4.87747162e+002, -1.61106201e+002, -1.29908824e-003, 1.63512366e+003
 1.72840775e+002, -2.27550339e+002, -4.76262177e+002, -6.88180237e+002, -1.09157275e+003, -1.37589526e+003, -1.51370764e+003, -1.48519482e+003, -1.30294446e+003, -1.08691589e+003, -7.61400696e+002, -4.56280579e+002, -2.21425827e+002, -6.31605797e+001, -1.47943443e-003, 3.38224579e+002
 -1.21305615e+003, -9.38426208e+002, -7.72278931e+002, -8.44062439e+002, -1.12614026e+003, -1.31903723e+003, -1.37355542e+003, -1.26641345e+003, -1.02177026e+003, -7.79988647e+002, -4.63352539e+002, -2.13227478e+002, -6.63377151e+001, -1.06389170e+001, -1.53072970e-003, -1.31161523e+003
 3.31140186e+003, -3.21573517e+002, -8.06022827e+002, -9.80314087e+002, -1.02985779e+003, -1.03090894e+003, -9.61051392e+002, -8.13653992e+002, -6.10114990e+002, -4.43658325e+002, -2.49766541e+002, -1.12163055e+002, -3.69532013e+001, -6.70514011e+000, -1.52200297e-003, 1.21216855e+004
 6.93732910e+003, 1.82580115e+003, -3.16802765e+002, -9.01991638e+002, -7.98004395e+002, -6.21927063e+002, -4.38815247e+002, -2.86365326e+002, -1.80703094e+002, -1.34282379e+002, -1.02598274e+002, -8.54877853e+001, -6.15043488e+001, -2.31932793e+001, -1.57784496e-003, 8.41723535e+003
 3.72529443e+003, 2.47563452e+003, 1.91817047e+002, -3.90415894e+002, -3.39213745e+002, -1.52073975e+002, 4.04382401e+001, 1.54270859e+002, 1.66954697e+002, 1.19203285e+002, 3.35438232e+001, -3.55133018e+001, -5.43954163e+001, -2.47357769e+001, -1.50659634e-003, 3.22722827e+003
