1234567890,,100
通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
113.113,111.511,106.419,115.822,108.383,106.781,111.702,107.506,105.331,110.92,104.511,109.394,107.067,104.416,8.629,2.144
105.083,109.203,112.427,107.048,109.661,108.269,116.337,109.89,107.639,111.015,105.331,107.868,107.029,107.506,3.403,7.656
109.68,103.596,110.92,112.598,106.857,105.865,117.882,109.985,100.925,120.59,110.786,107.544,109.127,109.222,10.25,0.16
107.754,110.1,106.857,109.795,104.321,104.95,114.697,107.468,102.852,117.5,110.519,111.32,114.773,119.77,4.433,7.751
107.525,108.173,107.41,113.514,90.721,108.269,115.688,106.762,103.672,118.34,116.909,114.334,117.653,117.672,4.28,6.054
101.707,109.013,103.062,100.105,114.525,105.77,114.639,111.435,111.168,115.879,112.446,112.656,111.797,113.247,2.296,7.618
98.56,96.825,108.612,105.656,99.819,105.446,121.429,114.315,108.345,115.383,111.797,111.53,111.092,113.056,11.223,-4.723
109.89,107.754,99.514,108.383,106.152,104.168,115.631,108.994,107.773,116.718,108.44,112.122,109.165,113.152,15.61,3.441
107.544,109.07,109.261,113.934,96.157,103.825,113.781,107.735,103.233,114.105,110.729,101.555,110.996,111.149,-0.259,3.956
111.111,125.015,104.874,112.122,109.184,103.71,111.53,106.762,101.612,115.173,108.154,104.893,108.898,109.261,4.223,10.365
108.078,113.514,113.228,113.743,107.83,107.449,116.165,104.111,105.255,114.983,103.367,101.688,105.598,104.683,4.566,0.198
112.236,110.062,112.274,109.261,115.04,112.217,120.819,108.345,105.637,115.078,97.874,104.111,103.767,105.274,7.923,5.215
105.675,107.62,109.947,100.811,116.623,111.034,114.658,107.124,108.04,119.141,105.598,102.699,109.089,113.438,5.596,2.964
115.04,97.588,113.171,113.781,97.797,103.901,112.064,104.969,106.266,116.165,112.789,114.658,116.356,117.462,8.133,-5.714
119.503,108.593,101.555,107.048,102.566,104.015,109.013,102.489,107.277,118.301,112.656,115.459,116.776,117.31,4.604,14.084
101.212,105.827,102.089,111.664,99.323,105.141,116.241,109.68,107.887,119.217,107.868,112.598,110.901,111.568,1.667,3.727
100.983,110.92,97.034,107.105,108.059,109.718,115.097,112.694,111.511,111.53,106.857,117.939,109.07,110.481,2.64,9.716
102.814,100.048,109.718,110.291,106.037,109.737,116.261,111.893,108.994,111.816,106.342,110.291,111.282,110.767,4.128,-0.584
109.585,108.841,107.887,106.533,111.702,99.361,112.083,111.607,104.721,111.073,106.266,109.623,107.964,112.274,7.446,5.405
111.244,110.062,113.419,108.517,95.814,102.07,110.729,107.162,104.378,112.141,108.688,107.944,108.402,109.566,6.607,1.476
120.972,102.909,111.149,120.895,102.509,103.672,111.32,110.386,104.225,109.699,105.198,106.857,105.923,106.953,6.34,5.92
97.95,121.334,108.288,110.958,106.419,109.47,113.419,112.103,104.607,112.503,104.836,104.149,104.664,108.097,4.662,13.474
102.413,109.108,106.552,117.443,104.111,105.598,118.034,109.947,107.964,112.408,108.135,105.846,107.754,105.045,4.051,3.841
104.397,114.582,110.233,104.912,108.784,105.598,111.74,108.631,106.609,117.062,110.672,117.729,114.849,115.707,2.888,7.504
108.059,102.966,110.023,108.879,104.607,101.86,114.639,109.585,99.59,121.105,116.718,113.724,116.699,120.762,10.994,3.136
102.07,110.252,104.454,109.699,100.525,104.683,112.598,111.168,106.991,119.884,113.8,113.609,112.16,115.116,2.163,8.553
101.059,105.35,102.203,112.865,89.005,111.511,120.285,112.083,109.146,115.135,113.094,113.686,111.721,113.438,4.242,6.264
97.988,110.023,95.242,105.598,116.718,108.727,118.416,110.729,109.146,115.402,112.789,110.214,108.746,110.882,1.076,11.356
94.612,116.394,114.086,104.874,102.623,105.865,113.819,105.007,103.386,112.751,109.07,112.923,112.427,111.187,2.811,1.476
125.511,111.034,108.822,110.386,108.498,101.803,113.609,104.931,102.604,113.686,106.152,109.375,110.1,108.04,13.779,1.629
111.874,114.201,115.784,111.874,103.767,108.574,116.661,105.236,100.639,113.819,101.555,100.258,102.547,105.808,3.174,3.708
112.923,114.429,106.342,117.31,108.326,109.966,120.438,109.871,105.961,115.307,100.525,99.857,104.454,105.637,8.572,6.683
100.906,113.38,106.724,114.811,105.141,110.939,110.691,108.536,111.816,116.451,104.683,106.934,109.051,113.59,-1.213,7.179
107.086,108.822,107.887,109.222,103.462,107.944,110.405,107.449,107.83,113.991,112.827,115.936,117.977,118.912,4.852,6.989
104.511,111.053,101.46,103.271,113.094,102.814,106.724,103.386,109.756,119.98,113.609,111.893,116.508,116.413,6.397,3.212
111.759,96.31,106.686,109.737,97.683,104.206,114.677,107.887,109.909,117.31,110.538,115.974,115.307,113.094,11.147,-3.807
108.727,109.795,98.923,103.348,104.282,106.38,118.492,111.568,110.767,119.122,110.252,107.83,107.048,117.844,3.727,14.446
97.893,104.397,102.623,115.974,107.887,110.195,115.936,112.007,105.923,113.018,106.552,104.073,109.28,107.868,4.623,-0.374
103.043,116.241,103.386,110.481,108.936,109.013,114.525,106.667,107.639,111.664,100.372,113.209,109.947,112.236,0.885,7.389
121.811,111.34,107.258,111.034,103.539,102.776,110.31,103.004,102.013,114.849,107.639,111.492,114.315,111.454,6.531,0.103
116.795,108.326,121.754,110.386,106.8,99.4,108.059,111.435,102.928,114.258,108.955,108.459,97.874,109.909,7.713,4.204
107.582,106.113,111.588,118.034,104.321,107.944,116.947,106.113,105.846,110.424,106.075,101.879,110.615,123.47,18.242,2.22
115.784,96.5,110.271,121.449,93.334,118.759,118.492,115.974,107.944,107.01,109.756,97.53,106.762,109.928,0.618,-4.227
106.571,119.98,96.367,109.737,104.664,106.819,123.413,127.037,92.953,121.391,110.214,106.915,111.32,103.882,-0.107,7.16
116.566,124.863,89.062,115.135,100.258,102.451,118.721,100.315,93.334,123.89,111.645,110.1,119.77,122.669,9.945,10.536
96.71,106.8,92.476,101.822,92.59,105.541,101.269,112.713,105.484,118.893,112.446,107.162,103.424,108.231,4.662,5.272
107.239,90.149,101.173,111.416,95.547,102.013,115.555,112.465,99.419,128.353,104.95,112.007,112.885,107.239,14.236,1.839
95.928,113.323,111.721,134.914,99.915,101.593,118.378,110.691,100.582,119.884,129.078,108.517,109.604,125.32,2.907,10.956
101.135,124.157,99.705,135.124,103.462,106.743,118.168,99.113,99.705,108.898,126.064,113.8,105.179,119.598,3.46,6.092
111.664,112.35,111.301,100.43,116.032,104.206,104.95,106.457,103.615,122.536,105.77,109.413,91.465,114.563,-2.625,10.059
106.037,116.604,120.876,112.064,107.658,138.653,109.07,104.397,101.879,111.931,104.149,109.566,101.898,99.266,16.64,-3.368
118.13,110.577,109.604,112.808,102.184,97.073,121.868,120.724,115.135,109.489,102.547,102.737,106.037,135.162,25.414,4.871
99.895,98.351,114.162,113.686,105.904,110.271,95.242,106.113,111.435,107.353,105.808,103.825,104.206,104.778,5.157,17.422
107.62,97.607,97.073,113.056,99.686,105.522,115.269,106.876,130.07,111.435,96.863,125.759,113.285,113.838,9.43,2.85
101.879,110.939,103.386,122.955,94.574,102.032,104.492,105.885,108.86,120.285,113.38,104.34,126.255,117.481,-1.652,7.618
102.966,107.162,118.206,112.732,99.743,102.509,118.073,107.182,111.607,113.724,115.116,111.015,113.19,120.972,0.427,6.13
96.1,104.568,93.601,101.574,113.438,76.035,101.841,112.789,107.582,119.789,106.457,108.326,108.364,109.013,-11.646,17.231
94.936,98.103,115.574,108.135,105.713,98.732,117.977,118.664,90.054,115.631,108.459,109.299,103.195,110.767,-0.641,1.457
104.912,87.803,107.658,105.598,112.503,102.814,125.53,103.825,105.637,129.383,84.179,123.394,106.991,108.383,12.024,3.288
105.236,112.904,105.446,118.835,98.255,111.74,111.835,114.372,102.966,115.192,106.438,114.563,101.879,108.593,15.285,-5.562
128.201,115.097,97.359,116.013,91.77,115.688,99.571,115.612,102.222,117.157,113.361,108.097,109.375,119.35,27.931,4.7
119.732,99.457,105.141,114.601,103.901,106.209,106.724,95.451,103.939,106.19,83.015,107.639,103.729,108.002,6.054,10.479
127.953,106.762,105.255,111.149,88.89,113.342,117.825,110.252,92.056,124.958,106.094,108.707,107.468,106.19,4.414,4.604
107.01,105.637,98.408,116.528,109.089,109.299,120.514,108.822,105.98,116.165,102.509,107.277,115.097,113.171,9.83,-0.145
107.143,121.239,104.359,115.25,117.748,116.489,94.231,106.571,105.35,115.135,113.781,112.923,113.38,122.307,-2.739,15.076
107.048,106.972,105.064,110.767,107.754,111.568,108.593,106.552,108.688,118.816,112.98,114.925,116.127,113.914,-6.134,-0.908
101.059,106.628,106.152,100.697,107.22,106.018,118.111,110.443,111.511,120.743,104.435,113.895,110.844,112.083,4.242,3.46
115.574,96.882,103.157,107.048,104.111,107.506,118.397,113.037,109.985,127.762,107.601,112.713,111.969,111.778,6.302,-0.412
106.228,117.004,112.255,106.075,110.386,103.214,113.228,115.002,106.247,114.22,107.601,111.816,111.053,117.062,6.798,5.863
109.871,111.893,111.568,112.408,95.375,101.936,110.1,107.01,104.53,112.217,108.479,109.241,115.631,112.045,5.939,1.114
120.686,100.792,115.078,120.457,103.176,103.691,111.855,108.669,105.293,108.402,106.19,106.361,104.836,107.22,7.79,0.885
106.266,126.217,109.337,112.255,106.876,109.413,115.631,112.598,106.228,110.481,103.367,104.168,102.28,107.315,13.092,8.743
103.291,108.345,108.421,119.732,102.795,109.947,118.759,112.217,105.274,112.77,106.59,96.252,103.539,105.598,1.343,5.444
107.124,116.241,99.762,109.489,106.972,105.465,115.707,109.337,106.419,117.348,108.078,110.538,113.361,114.067,7.275,7.294
100.964,114.468,103.539,108.593,97.645,105.103,109.222,98.751,107.983,122.803,109.642,116.261,117.92,117.596,-0.908,3.956
108.288,106.647,103.119,105.446,105.904,104.988,109.68,107.773,106.762,119.198,112.904,113.628,117.519,119.503,4.814,5.596
100.372,109.528,103.157,98.732,112.598,107.677,113.972,111.206,111.32,122.231,108.86,107.124,108.421,110.195,4.242,3.345
105.846,91.236,112.751,112.617,102.089,112.141,119.064,108.669,110.405,116.604,106.781,106.075,109.108,109.432,-0.183,0.408
113.266,105.37,106.228,109.127,110.863,107.01,115.25,108.936,106.647,114.925,105.179,107.697,108.04,109.756,14.942,6.321
107.849,108.459,110.729,117.29,98.618,105.885,108.86,103.539,104.301,113.094,106.495,112.465,107.792,112.274,4.776,3.765
120.228,113.38,106.037,114.983,99.476,102.566,110.996,108.974,100.296,111.549,111.53,108.25,109.604,110.481,9.296,5.959
104.435,118.435,107.773,114.601,102.375,106.495,114.811,107.162,104.931,113.152,106.228,106.228,103.596,103.958,3.746,8.324
106.4,109.089,105.427,117.29,97.95,112.408,119.732,109.699,105.598,112.732,106.209,108.116,107.658,109.299,4.07,6.836
102.375,116.318,99.285,111.511,115.269,109.299,115.898,111.816,105.141,117.023,109.146,111.74,108.44,111.816,2.22,10.345
95.203,115.192,111.931,105.713,103.367,108.173,116.623,107.582,104.778,111.359,113.113,114.735,115.65,117.31,2.487,0.904
119.217,105.293,105.236,108.212,104.912,103.539,113.8,107.048,107.639,116.756,113.552,113.266,116.222,116.909,14.294,1.438
102.337,103.176,109.203,107.811,98.312,105.827,117.5,108.86,108.402,121.105,110.462,103.043,109.795,113.705,3.059,3.994
104.301,107.601,96.043,109.489,103.767,105.637,119.141,111.778,110.004,120.209,107.239,108.517,111.607,112.865,9.125,5.444
96.634,107.086,104.721,110.596,101.727,109.013,111.664,107.124,114.944,118.34,106.419,109.795,111.816,111.721,-1.69,-1.862
109.814,115.574,103.195,113.438,99.514,106.571,109.604,108.574,104.664,116.432,106.628,111.588,113.018,112.446,3.441,6.016
107.697,123.489,98.465,117.157,113.38,105.083,108.765,106.953,109.394,112.98,102.547,107.601,106.819,107.315,1.171,9.144
108.135,110.901,121.906,108.994,107.658,110.386,116.184,108.154,105.083,109.814,103.481,96.615,105.007,104.321,-5.943,14.713
109.928,107.506,109.432,115.498,114.124,110.214,115.078,111.034,107.639,112.694,102.184,106.876,104.74,107.506,8.896,1.705
106.266,107.906,112.083,104.149,109.07,108.192,115.746,109.642,107.162,112.865,110.901,109.299,112.885,115.135,1.896,9.583
107.544,106.59,110.577,106.953,102.699,102.509,114.315,102.966,102.547,121.754,113.209,113.361,116.718,117.214,8.743,-1.08
110.767,107.544,104.778,104.416,103.367,101.345,112.083,103.71,106.533,118.931,113.476,117.844,116.07,115.993,9.01,4.261
104.74,102.928,109.28,95.089,104.359,104.473,114.582,110.939,107.124,121.601,112.961,106.075,112.217,111.244,5.711,3.326
103.291,102.146,93.868,121.353,103.767,111.568,116.261,112.408,108.574,116.833,107.944,107.124,107.468,108.517,10.098,-2.682
102.413,116.165,101.593,110.31,103.634,111.74,116.203,111.034,107.086,115.269,107.544,105.694,110.176,110.806,-0.031,14.446
102.127,108.097,106.457,115.307,107.735,107.639,110.996,105.217,104.301,112.37,107.01,106.171,110.252,110.271,0.694,5.405
113.171,108.727,113.113,110.481,105.98,107.201,110.786,107.754,105.77,111.626,106.113,108.994,107.315,105.37,-1.118,7.046
109.375,109.909,105.141,115.479,107.067,104.893,123.089,111.492,105.789,109.127,104.797,110.691,107.105,105.713,6.626,4.166
105.999,112.446,110.348,100.716,117.348,107.22,118.835,111.607,106.934,113.8,107.067,109.184,105.179,108.631,1.266,8.896
101.402,106.133,117.29,108.421,103.996,104.225,115.669,108.288,104.874,117.92,109.928,113.438,114.887,114.62,7.504,-3.96
117.004,109.356,104.683,107.83,102.757,103.138,113.59,108.059,104.607,118.95,111.95,115.784,114.315,117.157,15.038,5.157
102.432,104.626,105.999,114.391,96.958,106.819,111.473,111.626,109.661,117.939,115.383,105.579,112.904,113.056,1.648,4.929
99.819,110.92,96.92,107.162,102.07,109.356,118.626,113.19,110.252,117.558,110.424,107.43,113.19,114.239,6.798,8.114
94.25,107.067,106.361,109.909,102.356,107.601,113.209,104.759,110.939,118.645,107.62,108.04,110.329,113.857,-0.927,6.283
109.566,110.538,104.988,111.816,107.41,107.41,111.702,106.743,107.811,115.822,106.705,112.885,113.781,113.075,4.356,6.474
110.786,122.841,102.222,113.075,112.427,102.852,110.233,105.408,106.38,116.966,105.198,111.492,105.827,110.062,2.182,9.201
106.8,112.656,121.391,113.037,105.56,108.517,113.228,104.874,104.778,111.359,101.173,103.863,105.503,104.626,-6.592,12.959
115.898,105.923,110.806,114.925,115.097,107.391,119.37,112.56,109.184,113.094,101.536,108.727,104.53,106.743,9.792,0.999
105.675,109.375,110.043,105.56,106.38,109.947,115.307,109.489,106.571,114.22,105.37,110.157,109.642,116.318,2.544,6.798
110.023,103.157,112.007,106.781,105.083,106.705,114.353,105.103,107.105,118.855,116.489,106.323,119.541,117.996,9.869,-0.507
110.653,107.906,103.424,109.928,105.16,102.261,111.454,104.95,104.74,117.672,114.868,122.498,115.307,102.699,10.88,3.937
110.252,102.413,107.43,99.743,96.92,99.285,99.38,100.735,111.607,121.372,108.059,110.767,113.361,112.522,-4.189,0.332
105.598,102.947,95.451,117.519,108.364,107.258,117.691,93.41,122.917,113.228,109.928,103.958,106.857,105.961,12.844,-13.706
120.857,115.555,97.759,108.841,103.462,114.849,109.871,111.187,114.048,135.601,109.108,87.86,108.059,107.277,5.844,2.602
111.359,103.176,97.874,119.541,99.762,107.563,117.195,105.999,107.391,103.806,117.271,117.653,107.944,99.113,1.648,-2.205
108.402,125.168,87.65,99.285,102.757,106.972,119.579,104.34,100.01,103.596,114.677,136.23,111.263,124.557,0.427,18.337
112.083,116.299,115.479,103.825,102.604,105.103,101.498,117.691,105.293,112.408,95.013,105.732,116.241,104.969,-1.518,16.85
111.549,100.086,105.408,125.645,106.857,90.34,117.519,110.157,87.269,108.784,99.323,108.326,113.686,115.307,24.117,5.348
100.239,108.517,106.686,102.776,117.443,114.487,119.427,116.871,109.585,103.901,94.669,102.28,103.92,106.609,-2.052,9.602
93.735,119.904,116.909,96.672,97.321,102.375,113.838,93.067,102.966,119.751,111.645,106.972,103.252,113.838,7.923,9.544
112.865,106.571,104.206,108.898,108.345,101.383,116.013,137.432,111.511,118.301,109.871,114.925,117.805,122.917,-9.071,10.403
114.773,99.323,108.402,101.002,105.083,104.797,107.277,110.424,107.887,109.07,98.541,109.985,109.337,111.168,3.994,-6.783
110.653,98.751,101.097,120.686,102.814,107.983,117.1,112.274,108.44,128.067,103.977,105.103,113.094,114.62,10.021,0.084
105.35,107.315,81.661,99.762,107.162,106.514,115.211,116.337,106.323,111.931,121.258,115.803,106.342,115.555,1.076,7.885
103.596,107.525,99.113,108.135,82.424,112.694,113.094,107.887,107.544,115.135,109.68,104.759,108.498,119.942,14.713,4.89
115.021,109.89,103.806,122.059,101.173,117.71,119.884,114.334,101.955,110.691,103.71,110.806,104.549,114.143,19.615,9.258
91.827,134.151,115.326,108.727,101.212,108.898,120.647,111.378,92.59,115.021,98.541,104.549,102.108,106.552,0.618,12.768
99.686,111.778,110.958,119.122,106.266,109.871,117.977,114.487,106.895,105.389,95.394,104.359,109.489,109.661,7.351,-1.347
101.212,110.577,110.062,97.263,114.201,114.372,114.029,113.361,104.206,101.841,107.468,109.013,134.056,110.329,5.939,10.441
104.607,122.04,109.413,108.288,85.552,114.773,112.35,107.105,109.947,124.29,108.574,116.947,116.051,121.105,20.836,-1.156
107.582,106.781,101.231,103.786,130.222,102.299,95.089,113.934,106.991,110.977,127.285,119.331,116.508,112.713,8.934,-2.224
118.893,94.135,102.013,103.081,99.628,108.059,104.683,106.266,116.165,116.356,106.38,106.285,105.312,109.68,4.929,-6.287
106.152,96.405,96.825,121.258,105.637,114.582,124.844,109.795,121.41,121.429,118.034,108.707,103.672,104.034,11.452,1.991
104.626,98.541,101.307,107.277,107.239,119.694,97.168,111.149,107.944,115.173,100.945,107.086,117.176,111.988,-2.796,19.196
101.669,107.754,105.808,115.364,107.029,132.664,111.378,96.596,108.65,115.574,105.77,109.165,105.389,111.645,-8.213,-15.404
117.882,125.854,104.969,109.089,108.364,106.018,110.367,86.544,111.359,101.612,103.596,117.386,110.615,113.457,3.04,8.381
102.985,93.105,113.037,110.424,104.549,104.626,109.795,106.876,114.429,109.985,101.688,107.811,108.822,112.675,1.877,2.048
112.408,108.86,99.514,103.691,112.198,106.495,119.598,109.814,103.367,110.271,118.225,108.04,104.797,106.953,8.152,3.689
107.334,107.582,111.874,102.604,116.089,113.895,118.683,112.789,107.62,112.083,106.018,106.647,128.067,100.62,2.583,6.569
104.683,102.528,119.846,107.792,103.634,104.74,117.882,107.029,106.247,114.296,111.492,110.748,111.53,113.438,8.82,-5.39
118.683,114.029,102.814,109.318,102.07,103.5,114.315,107.849,105.846,113.171,112.598,114.124,114.868,113.609,15.762,5.692
101.879,107.964,105.579,114.315,97.95,104.397,114.62,107.315,108.402,119.007,114.906,109.566,114.086,117.043,0.561,4.28
100.391,109.871,101.688,101.46,107.372,104.13,116.547,113.075,107.849,119.427,112.999,111.893,113.056,113.361,3.345,11.223
98.656,102.127,105.656,105.923,104.931,107.944,118.206,109.203,106.438,123.184,109.795,108.784,112.026,114.029,6.054,-0.259
106.667,107.162,105.274,105.465,108.44,106.438,112.999,108.44,107.105,117.081,111.549,111.187,112.37,113.724,8.4,4.509
110.653,110.5,115.65,97.969,107.773,106.018,111.454,104.321,105.045,115.211,110.958,104.111,109.871,109.451,6.645,1.915
119.083,104.95,109.222,123.833,104.321,109.184,113.781,104.797,104.397,114.143,104.626,104.588,104.321,103.1,10.002,-4.436
115.631,119.56,107.22,114.563,106.8,112.77,115.669,110.271,105.408,113.266,102.108,101.059,103.348,102.776,1.972,14.656
102.661,107.048,107.162,119.617,108.65,111.111,116.528,108.65,107.201,114.334,103.901,106.762,103.004,106.724,3.269,3.574
107.887,115.86,99.342,113.247,106.113,106.8,112.56,109.146,109.318,109.184,109.966,120.743,116.451,116.241,3.88,10.727
102.299,109.852,107.143,106.762,100.372,102.833,107.944,107.468,103.996,118.683,114.582,117.996,117.329,123.737,-2.262,7.732
105.56,107.639,101.288,111.721,99.686,99.457,113.8,109.909,104.473,115.936,111.721,117.462,116.623,116.184,7.504,4.814
102.699,103.596,107.677,95.222,106.647,106.266,116.432,113.228,111.206,115.097,110.233,111.549,108.707,111.053,2.754,7.351
100.716,93.983,115.421,110.577,104.34,108.555,120.533,112.751,108.097,114.334,107.62,108.04,106.857,107.487,9.773,-5.123
